INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75611136878', 'False', 'Gabriel Assunção-Miranda', '602287761', 'R. Sara Miranda, 89, 3026-272 Tomar', '2023-08-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14883378499', 'False', 'Brian Oliveira', '328040080', 'Travessa Gaspar, 5, 2922-725 Valpaços', '1950-04-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55264113529', 'False', 'Salvador Barbosa', '831480388', 'Av dos Jacarandás, 9, 5949-833 Montemor-o-Novo', '1934-04-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('86107554441', 'False', 'Micael Monteiro', '469695700', 'Travessa Silva, 4, 4723-486 Guimarães', '1980-08-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('07073030378', 'False', 'Filipa Vaz', '331086919', 'Travessa Rodrigues, 42, 1196-360 Rebordosa', '1967-06-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('54977432969', 'False', 'Gabriel Neves', '168360268', 'Largo Marcos Moura, 1, 1045-119 Santiago do Cacém', '2006-11-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('45751896271', 'False', 'Gaspar Lourenço', '372604506', 'Avenida Hugo Nogueira, 59, 6132-249 Entroncamento', '2011-11-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('98834408022', 'False', 'Erica Paiva', '271118600', 'Av de Coelho, 5, 6567-839 Ponte de Sor', '2017-12-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14843734450', 'False', 'Francisca Costa', '977666555', 'R. Matos, 70, 0754-278 Gouveia', '2008-11-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('41236762116', 'False', 'Yara Vicente', '598165068', 'Rua Neves, 32, 5979-674 Lamego', '1991-07-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('72341406894', 'False', 'Ângela Fernandes', '480865197', 'Av de Guerreiro, 24, 9813-046 Reguengos de Monsaraz', '2006-03-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('44324972870', 'False', 'Martim Mota', '210232213', 'Praça de Ribeiro Sanches, 59, 9516-983 Guimarães', '1982-11-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('11305336692', 'False', 'André Freitas', '356634601', 'Travessa de Henriques, 49, 9009-857 Oliveira de Azeméis', '2009-03-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('45804911299', 'False', 'Nair-Iara Alves', '422323252', 'Alameda Guerreiro, 2, 9805-548 Aveiro', '1994-12-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('49224318534', 'False', 'Daniel Torres-Fernandes', '377994327', 'Alameda de Arnaldo Gama, 405, 7627-570 Rio Maior', '1978-03-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92684049902', 'False', 'Mia Magalhães', '141584736', 'Alameda de Pinheiro, 426, 8443-962 São João da Madeira', '1991-09-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('01728089311', 'False', 'Salvador Baptista', '472339727', 'Alameda de Cruz, 1, 5362-779 Horta', '1967-07-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('65631088037', 'False', 'Paulo Costa', '355182171', 'Largo do Conselho da Europa, 10, 5665-896 Lagoa', '1974-08-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('22327401872', 'False', 'César Neto', '919157318', 'Travessa Baptista, 90, 2770-572 Felgueiras', '2020-09-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33241396395', 'False', 'Paulo Leite', '628887720', 'Travessa Valente, S/N, 7075-745 Mealhada', '1980-11-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('50567952488', 'False', 'Miguel Carvalho', '733130724', 'Av de Moreira, 560, 8176-797 Caldas da Rainha', '1958-03-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('16417337838', 'False', 'Íris-Bruna Correia', '561183046', 'Alameda Constança Araújo, 91, 6111-415 Peniche', '2021-04-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('68032812530', 'False', 'Laura de Rodrigues', '647762468', 'Praça Cruz, 1, 2489-863 Santo Tirso', '1937-01-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('25470461519', 'False', 'Iara Sousa', '654181990', 'Travessa de Amorim, S/N, 9143-918 Santa Comba Dão', '1942-10-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('23023196153', 'False', 'Benjamim Antunes', '280945123', 'R. Jesus, 53, 1022-397 Sabugal', '1954-11-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73284536795', 'False', 'Caetana Carvalho', '762779375', 'Rua Fábio Branco, 7, 8731-331 Pombal', '1926-04-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('15736904848', 'False', 'Matias Gonçalves', '369759669', 'Largo de Correia, 2, 3155-523 Macedo de Cavaleiros', '1935-11-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('11036597306', 'False', 'Violeta-Mariana Cruz', '743113719', 'Avenida de Assunção, 3, 7567-577 Abrantes', '1986-08-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('87924786957', 'False', 'William Azevedo', '442593125', 'Rua do Sapal, 88, 1363-777 Montijo', '1936-09-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81476110953', 'False', 'Victória de Nogueira', '667327809', 'Av Associação Empresarial de Portugal, 207, 7950-172 Montijo', '1942-03-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('47286853875', 'False', 'Leandro Ferreira', '764422064', 'Rua de Santo António dos Capuchos, 7, 5132-212 Viseu', '2003-05-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62285652679', 'False', 'Miriam Barbosa', '365370649', 'Rua do Trancão, 58, 8778-536 Albufeira', '1949-01-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('57503272676', 'False', 'Luana Branco', '629189879', 'Avenida da Agra do Amial, 60, 1535-395 Coimbra', '1944-12-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('03763221081', 'False', 'Gustavo da Leal', '448647405', 'Largo Érica Domingues, 672, 5530-076 Coimbra', '1976-02-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('55025073389', 'False', 'Gaspar Pacheco', '096587557', 'Praça de Domingues, S/N, 6032-004 Queluz', '1953-03-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('72252029319', 'False', 'Alice Batista', '647261290', 'Avenida Martim Marques, 8, 0618-646 Paços de Ferreira', '1944-07-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('51449915196', 'False', 'Miguel Neves', '102370963', 'Rua Melo, 24, 0078-497 Serpa', '2017-09-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37736797411', 'False', 'Kévim Baptista', '371118156', 'Avenida Barbosa, 18, 4776-807 Vila do Conde', '1988-07-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82233632391', 'False', 'Violeta Mota', '282441748', 'Alameda de Vasco da Gama, 28, 0688-778 Quarteira', '1962-03-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('70179471622', 'False', 'Pilar Pereira', '556539001', 'Praça de Neves, 1, 3388-721 Costa da Caparica', '1982-11-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('47803596015', 'False', 'Matias Matos', '679032215', 'Largo de Macedo, 83, 2607-667 Câmara de Lobos', '1929-06-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97014486800', 'False', 'Emanuel Loureiro', '127591571', 'Rua Almeida, S/N, 8875-058 Figueira da Foz', '1986-07-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('02607767501', 'False', 'Nádia-Alice Correia', '767577644', 'Travessa Madalena Morais, 23, 3424-562 Olhão', '1999-07-07');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('57292153664', 'False', 'Dinis Faria', '043926657', 'Rua de Palma de Cima, 2, 9904-802 Silves', '2010-03-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('25684498083', 'False', 'Kévim Machado', '696062786', 'Avenida de Aquilino Ribeiro, 29, 6647-588 Mêda', '1983-02-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46495058325', 'False', 'Renata Simões', '882495679', 'Largo Torres, S/N, 6259-897 São João da Madeira', '1964-12-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('72092668475', 'False', 'Fábio Pacheco-Castro', '856543809', 'Avenida Amaral, 12, 0011-723 Vila Franca de Xira', '1936-06-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('82129053094', 'False', 'Alexandre Vicente', '485255811', 'Travessa de Barbosa, 41, 7785-235 Tondela', '1971-08-10');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61776125147', 'False', 'Emília Marques', '385010071', 'Travessa Santiago Carneiro, 199, 8306-204 Marco de Canaveses', '2021-05-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('97893881954', 'False', 'Diana Vieira-Reis', '928677681', 'Av Luna Pinto, 34, 7665-256 Gafanha da Nazaré', '1970-12-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('13354407525', 'False', 'Bernardo Reis', '128857737', 'Praça Norte do Bairro da Encarnação, 834, 4396-353 Elvas', '2022-11-24');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('84026635886', 'False', 'Daniela Oliveira', '764641443', 'Praça de Carrilho Videira, 313, 3846-129 Tavira', '1944-07-27');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('63185024223', 'False', 'Rafaela Andrade-Rocha', '761193177', 'Rua de Amorim, 29, 2886-999 Rebordosa', '1954-09-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('10224933993', 'False', 'Eduardo Andrade-Cardoso', '451460461', 'Alameda de Moradias Populares do Eng.º Machado Vaz, 58, 8538-227 Vila do Conde', '1974-06-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('08602825862', 'False', 'Paulo Santos', '078892619', 'Alameda de Moreira, 42, 5416-794 Lourosa', '2013-01-31');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('21248559248', 'False', 'Bruno Borges', '606806695', 'Avenida de Nogueira, 9, 1625-589 Oliveira do Bairro', '1935-11-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73628019072', 'False', 'Jéssica Branco', '500036193', 'Alameda Fonseca, 78, 3503-136 Penafiel', '1973-09-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('49761411535', 'False', 'Sofia Martins', '245682664', 'Rua do Adamastor, 5, 5646-759 Estremoz', '1953-11-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('73965720187', 'False', 'Mara Domingues', '707433568', 'Av de Monteiro, 688, 6680-376 Santarém', '1958-06-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('64325638373', 'False', 'Luana Ribeiro', '018373970', 'Alameda Bryan Pinheiro, 71, 5964-635 Felgueiras', '2003-03-17');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('49976791910', 'False', 'António Fonseca', '214032806', 'R. Antunes, 6, 0412-066 Oliveira do Hospital', '1932-12-06');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('52894511886', 'False', 'Igor Abreu', '444371844', 'R. de Rocha, 77, 0455-430 Moura', '1983-09-01');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('17830721404', 'False', 'Catarina Anjos', '675474855', 'Largo de Macedo, 153, 2046-463 São Mamede de Infesta', '1951-12-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('05976261414', 'False', 'Renato Vaz', '863856753', 'Travessa de Araújo, 33, 8566-345 Santarém', '1972-04-12');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('61594687796', 'False', 'Carolina Leite', '219721595', 'Avenida Mariana Pinto, 45, 6521-671 Lourosa', '1943-10-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('77776229576', 'False', 'Pilar Soares', '066768056', 'Rua de Esteves, S/N, 6740-181 Coimbra', '2011-09-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('42261034955', 'False', 'Isabel Rocha', '913118175', 'Travessa das Andrezas, 873, 7504-744 Almada', '1940-11-18');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('20572947974', 'False', 'Manuel Carneiro', '489025823', 'Alameda das Fontainhas, 800, 7398-042 Espinho', '1998-11-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('33588172468', 'False', 'Joaquim Morais', '815643200', 'Alameda Barbosa, 348, 8668-904 Albufeira', '1982-08-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('57399255859', 'False', 'Mia Nascimento', '368682859', 'Travessa Alves, 45, 6308-954 Tarouca', '1982-02-15');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('71507565002', 'False', 'Edgar Barbosa', '152539763', 'Av Fonseca, 34, 0096-090 Quarteira', '1962-04-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99768058536', 'False', 'Bernardo Lima', '507916138', 'Rua Nunes, 370, 8341-782 Gafanha da Nazaré', '2010-09-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('20729337357', 'False', 'Bruno da Sousa', '642095500', 'Av Mota, 42, 4799-666 Barreiro', '2017-02-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('10288706227', 'False', 'Ismael Batista', '606144152', 'Travessa Oliveira, 99, 4319-509 Anadia', '1943-02-28');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('94152234804', 'False', 'Jéssica de Maia', '664460718', 'Alameda das Carquejeiras, 6, 6654-381 Tavira', '1980-09-19');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('62967784454', 'False', 'Ismael Oliveira', '207692582', 'Av dos Argonautas, 13, 7621-644 Trancoso', '1976-11-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('37336068420', 'False', 'Pedro Gomes', '389994991', 'Travessa Soraia Amaral, 17, 9859-356 Lamego', '2000-04-11');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('14483587869', 'False', 'Carolina Valente', '195084199', 'Largo Borges, 15, 3087-426 Lagoa', '1980-10-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92649797288', 'False', 'Samuel Leite', '674446619', 'Alameda Abreu, 45, 0496-014 Horta', '1924-01-05');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('81342811935', 'False', 'Salomé Barros', '163723957', 'R. de Mota, 44, 7678-019 Gouveia', '1942-03-13');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('32706101227', 'False', 'Wilson Marques', '923038546', 'Avenida de Freitas, 83, 3102-980 Chaves', '2019-01-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('25934532667', 'False', 'Rita do Ribeiro', '484242528', 'Praça Mendes, 98, 7766-202 Amora', '1981-10-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('06886597790', 'False', 'Mara do Torres', '501682654', 'Praça Cardoso, 16, 4394-096 Ovar', '1968-04-29');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('46855809877', 'False', 'Petra Rodrigues', '242788558', 'R. Figueiredo, S/N, 7171-150 Matosinhos', '1983-04-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90484853852', 'False', 'Lourenço Torres', '902108302', 'Avenida Érica Mendes, 32, 5023-234 Reguengos de Monsaraz', '2009-04-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('30223148447', 'False', 'Lia Mota', '682469537', 'Praça Filipe Loureiro, 4, 2608-750 Coimbra', '2013-09-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('54665858080', 'False', 'Mauro Pinho', '293970305', 'Largo de Ulisses, 79, 8158-559 Seia', '2017-11-25');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('92487024211', 'False', 'Isabela-Mariana Miranda', '921647213', 'Largo Miriam Barbosa, 394, 4994-597 Vila Nova de Gaia', '1953-10-02');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('91722773147', 'False', 'Beatriz Matos', '902253675', 'Avenida Nogueira, 20, 4847-002 Seixal', '1927-09-21');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('57744837841', 'False', 'Afonso Mota-Pires', '623079157', 'Largo Fernando Pessa, 882, 0169-670 Tondela', '1985-10-04');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('07851032169', 'False', 'Duarte Coelho', '632974714', 'Largo Júlia Pires, 42, 8075-206 Fafe', '2010-10-23');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('99974186498', 'False', 'Naiara-Luna Lima', '890311263', 'Praça da Carvalhosa, 2, 3577-604 Alcobaça', '1975-02-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('51578799161', 'False', 'Luca Reis', '187693431', 'Avenida do Ródano, 964, 7319-606 Ermesinde', '1925-03-26');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('11062499693', 'False', 'Ariana Macedo', '669962097', 'Av Irina Ribeiro, S/N, 6593-651 Costa da Caparica', '1947-12-14');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('12797334406', 'False', 'Lúcia Alves', '868987644', 'Travessa dos Aliados, 45, 8711-805 São João da Madeira', '2012-05-22');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('52559562400', 'False', 'Miriam Santos', '067559909', 'Rua de Morais, 76, 2787-716 Ribeira Grande', '1975-03-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('90277315155', 'False', 'Vítor Vieira', '125650545', 'Rua Machado, 98, 2937-995 Ovar', '1947-05-20');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('36886233453', 'False', 'Miriam Pinho', '177293832', 'Praça Helena Leal, 61, 7414-250 Vale de Cambra', '1954-12-03');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('27623624503', 'False', 'Santiago Melo', '241565776', 'Travessa Garcia, 708, 9087-267 Alcobaça', '1975-05-09');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('51554700412', 'False', 'Álvaro Morais', '782284353', 'Praça das Musas, 57, 7143-261 Abrantes', '1934-08-16');
INSERT INTO paciente (ssn, nif, nome, telefone, morada, data_nasc) VALUES ('75072199672', 'False', 'Alexandre Domingues', '583076151', 'Avenida República Argentina, 9, 0708-603 Covilhã', '1923-06-07');
